5.408735694578023072e-05 9.041477221010353811e-05 1.665240021777505811e-04 1.848377408571885640e-04
7.639576557455539981e-05 7.884430395271139493e-05 1.923153427885447055e-04 1.299418662036163838e-04
7.237764209408821439e-05 8.351248386902050355e-05 2.302995536438945628e-04 1.081318706208932076e-04
6.379096192515381302e-05 9.652931938610317356e-05 2.103953896777614068e-04 1.161844561989859879e-04
5.656245730514474580e-05 1.005318750071766497e-04 2.273886438600616466e-04 1.164130911262997823e-04
6.280048286200796829e-05 9.637083033253654723e-05 1.934829728431731544e-04 1.285438515874605208e-04
7.141012739612776807e-05 1.276344555460817373e-04 2.016758960634528852e-04 8.188812189921058709e-05
6.060608073921234222e-05 1.115254307131246581e-04 2.215389669422204038e-04 1.005222980476556586e-04
5.312916803196859411e-05 1.162319637626391719e-04 2.188477744834858483e-04 1.113786421345921117e-04
4.320777046424233392e-05 9.578579319109538424e-05 2.392087596590362821e-04 1.520416618222812264e-04
5.769041532316638665e-05 1.091529332067165748e-04 2.041713020216385545e-04 1.170762678730688077e-04
6.599453632135961602e-05 8.183139089029037425e-05 2.234299617646001213e-04 1.247479213664491767e-04
6.968018616421091556e-05 8.454736804459001877e-05 1.973385638868521425e-04 1.294736185731354882e-04
6.043503317997638512e-05 8.556927832932128089e-05 1.776307169000879778e-04 1.638618829469249197e-04
6.532035007332998900e-05 8.471826113842957640e-05 1.619032308773815827e-04 1.680047620055306955e-04
6.591132646939618068e-05 8.318513048852846771e-05 1.555024027410606782e-04 1.765467739262748729e-04
7.097133634293045811e-05 1.007674514582125353e-04 1.479084552308277051e-04 1.423004866280063536e-04
7.334765430724849268e-05 8.460393811246705146e-05 1.604573640419327738e-04 1.511701981814774724e-04
7.233372326836959364e-05 8.328150660973050257e-05 1.528561892706508979e-04 1.634670488566354108e-04
6.825033203361322888e-05 8.830674549519762864e-05 1.623209986963320989e-04 1.538612619667615255e-04
6.896324542930697425e-05 8.722645891889833371e-05 1.808348669505659937e-04 1.383740141031016891e-04
8.782097561693471568e-05 8.836523223039657318e-05 1.462140671939938109e-04 1.326581099575662619e-04
9.257269726650606972e-05 9.166957306781725937e-05 1.225800057139534891e-04 1.447021153496795673e-04
8.511822274569975423e-05 1.007175768415978219e-04 1.293604742161051538e-04 1.357291812557125208e-04
7.350417658443814540e-05 1.267764868270307758e-04 1.248463244571512947e-04 1.293826831347362407e-04
7.376187576967333426e-05 1.199379264068915210e-04 1.187635719199418263e-04 1.432619653838236584e-04
6.008194450909076746e-05 1.132662690159028118e-04 1.491538163800298889e-04 1.482940407233258211e-04
4.705386701026043192e-05 1.081062542951036220e-04 1.479180040058602618e-04 2.000485765868699169e-04
7.765216772095322271e-05 9.206083411289115283e-05 1.347269955773302630e-04 1.562858033390330571e-04
6.654236138523551250e-05 8.729353329093489627e-05 1.669909746713033819e-04 1.551777189079757066e-04
6.058813547155341892e-05 8.881034687074284781e-05 2.066489320780015907e-04 1.353687207346548687e-04
4.818616540387901811e-05 1.237757180122683886e-04 1.902859607855418632e-04 1.326288717823319839e-04
6.404864920910041280e-05 9.698683044506237606e-05 2.031939572179204646e-04 1.192529453193105716e-04
6.162290030827775888e-05 1.029936688687273130e-04 1.827763098058061443e-04 1.297567847370389093e-04
7.796716023320609200e-05 7.866122046529307340e-05 1.576226448297003810e-04 1.557082546455086799e-04
6.321807062492763548e-05 7.186476071697849282e-05 1.641483057799222986e-04 2.018408276757453291e-04
7.687882652263237720e-05 6.084555957819149334e-05 1.474079723072803502e-04 2.182961299291486424e-04
7.951483282924739051e-05 6.240625452347698656e-05 1.499526653183174101e-04 2.022889621856668201e-04
7.348501601920650163e-05 6.894315449721515868e-05 1.813842957811635423e-04 1.637996678992456297e-04
7.358048302055455363e-05 9.461532499757998314e-05 1.644733842378800614e-04 1.314567513304539437e-04
7.109200055445851396e-05 8.956530944853630810e-05 1.663647939926163463e-04 1.420956068432938102e-04
8.079710953593055686e-05 9.418293074699130669e-05 1.421492811005555087e-04 1.391521597244594331e-04
9.080774748972121580e-05 7.978150904032094994e-05 1.565668126309812422e-04 1.327020964047777741e-04
6.941322905953207839e-05 8.019355329072249251e-05 1.725395861665841120e-04 1.567228017063067910e-04
7.117915840228658509e-05 1.017780293276612037e-04 1.489993893592462344e-04 1.394476722963081778e-04
5.735767262105360135e-05 9.023971426554573119e-05 1.184216988848618989e-04 2.455738530725088071e-04
7.272718441748746263e-05 9.418012974978080766e-05 1.165550528625901712e-04 1.885451994901019056e-04
7.385351791702588864e-05 9.763016195869282069e-05 1.432605773427255281e-04 1.457205325617791890e-04
8.040833453521136116e-05 9.449141136808935964e-05 1.628718921782280578e-04 1.216362714736587237e-04
6.515284071432284063e-05 1.154479784364977648e-04 1.541475546715103957e-04 1.298214081660221020e-04
9.616384595593157432e-05 9.487114187948600418e-05 1.212890277075907218e-04 1.360301501358263890e-04
1.101019023102478626e-04 9.136761978950141353e-05 1.053905028881244456e-04 1.419757047985162291e-04
1.479309809082466384e-04 8.415899496434939774e-05 9.448931940588904926e-05 1.279558793556004792e-04
1.234330238537168487e-04 8.283218198625533896e-05 1.055845055786691915e-04 1.394350585477454642e-04
1.128667885038947728e-04 1.146110940697214449e-04 8.393858706998379409e-05 1.386271080638553624e-04
8.687125978658196497e-05 1.506274109074439414e-04 7.305350114831234913e-05 1.574640722225817923e-04
9.137728188439045256e-05 1.560975417312804466e-04 7.226917999130375784e-05 1.460209662033868717e-04
1.049159342459553583e-04 1.341231398907567643e-04 9.454427181257504668e-05 1.131415849740397954e-04
1.362426399596267828e-04 1.541696737978409074e-04 7.759111900322056342e-05 9.235887302516512570e-05
1.009878944794775343e-04 1.803385856960061737e-04 6.180768189393609144e-05 1.337217991814162782e-04
1.145549161714549052e-04 1.638092121098241470e-04 7.904640625814893609e-05 1.014771965224441693e-04
1.321695431470991432e-04 1.829573798849293709e-04 9.859898051989435675e-05 6.313190561711197078e-05
1.568958918617552594e-04 1.734817346608963145e-04 7.575812807381243532e-05 7.299751581860741060e-05
1.432839543684131720e-04 2.248142420441937895e-04 5.581500000543385197e-05 8.372021514267059708e-05
1.373705151172484112e-04 2.096975858833333931e-04 5.033902459385988760e-05 1.038032354602806901e-04
1.891909425752824972e-04 1.386846017401617700e-04 6.830012645544990507e-05 8.399482923025150397e-05
2.181376526966571135e-04 1.366071299949103322e-04 6.742813511025235102e-05 7.491305234524977695e-05
1.543612734347444052e-04 1.629427065410383080e-04 6.962312880505556393e-05 8.595592712755781740e-05
1.548224264258684008e-04 1.832291421078751942e-04 6.241680771381669525e-05 8.501052012720449087e-05
1.378254368782621934e-04 1.628022137494364763e-04 6.606467569656957492e-05 1.015415182129982517e-04
1.342600859557847317e-04 1.373747843552386937e-04 7.879450502085584129e-05 1.035744814664474615e-04
1.489666165189910475e-04 1.047876703719398151e-04 9.357495721604698158e-05 1.030490204381705064e-04
1.694251364294904652e-04 1.095961514680155379e-04 8.134518219567762713e-05 9.965467104532732881e-05
1.503238367162902515e-04 1.085966091612635206e-04 8.286856044338711301e-05 1.112676030434312077e-04
