-1.103980149252381807e+03 -1.103968227093234418e+03 -1.103973724142500714e+03 -1.103967497317022662e+03
-1.103988918309515157e+03 -1.103959420865314087e+03 -1.103954963675653516e+03 -1.103959472625045237e+03
-1.104001540354930739e+03 -1.103987850648452650e+03 -1.103992028545216044e+03 -1.103977044816147099e+03
-1.103976053219136020e+03 -1.103973474507007950e+03 -1.103970146534380092e+03 -1.103949409088349285e+03
-1.103992294468649106e+03 -1.103989896402456452e+03 -1.103978014852431897e+03 -1.103963178854947046e+03
-1.103969807155799117e+03 -1.103964704617638063e+03 -1.103952634284067017e+03 -1.103940154271433130e+03
-1.103968669290065009e+03 -1.103963623117836050e+03 -1.103965632271643472e+03 -1.103946338835037523e+03
-1.103980747629647794e+03 -1.103976376308135059e+03 -1.103982221104557311e+03 -1.103960727653431832e+03
-1.103971437150842348e+03 -1.103965953843463467e+03 -1.103964205155717309e+03 -1.103962366368373296e+03
-1.103994131244188793e+03 -1.103985474938172501e+03 -1.103981021909482479e+03 -1.103959220509082570e+03
-1.103965347819938188e+03 -1.103945113954123826e+03 -1.103948994009547278e+03 -1.103945484649911123e+03
-1.103989750312129900e+03 -1.103983518829132663e+03 -1.103968477347574662e+03 -1.103963925180215256e+03
-1.103990057069972636e+03 -1.103974261971500255e+03 -1.103968445977173815e+03 -1.103959898688454132e+03
-1.103970724478370357e+03 -1.103958301544962069e+03 -1.103945541462065194e+03 -1.103934397075620382e+03
-1.103991488896985175e+03 -1.103972196055410677e+03 -1.103959887266915530e+03 -1.103940031796430503e+03
-1.103984205043726661e+03 -1.103981602687787927e+03 -1.103971214473671807e+03 -1.103961776382095422e+03
-1.103960701873248809e+03 -1.103956623341629438e+03 -1.103951926252557996e+03 -1.103946983608447226e+03
-1.103978127478798797e+03 -1.103966537780407407e+03 -1.103968453038118241e+03 -1.103949961150566651e+03
-1.103984340071876659e+03 -1.103973357439492929e+03 -1.103957150697793850e+03 -1.103966490063973197e+03
-1.103976184170571969e+03 -1.103966159643912306e+03 -1.103959542257175372e+03 -1.103948514751110906e+03
