0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.317528474254498351e-04 7.059057234397231914e-05 -1.482715560244658129e-04 -2.303880959154594167e-05 2.167381336246668709e-05
5.899670898756347644e-04 8.241777660272350727e-04 -7.343538997647012026e-04 5.802088714704277481e-04 6.173955082637615568e-04
4.279602775031284348e-03 3.862188466763068206e-03 1.206762192223542751e-03 5.978856577409839834e-03 5.480828857025929479e-03
1.775808936015155215e-02 1.926213063717948509e-02 1.733122794825298074e-02 2.689871972988687812e-02 3.131185130079794376e-02
6.175240515704827349e-02 8.045126491592588525e-02 7.504483765339065027e-02 8.377132349072023698e-02 1.124482806858123629e-01
1.946044060405898168e-01 2.333928124021014128e-01 2.078058488307490403e-01 2.244308019328131731e-01 2.948953036703902963e-01
4.343030115816255421e-01 5.319641308144706926e-01 4.667650627881796410e-01 4.753120293875648938e-01 6.399939275054205012e-01
8.224704558050945913e-01 9.843840590523882383e-01 8.536884124313663946e-01 8.509943581505141630e-01 1.122584810367190045e+00
1.342378302430701886e+00 1.526982249479207354e+00 1.355121940878857956e+00 1.313298646358102006e+00 1.707848176542780649e+00
1.942010218979578262e+00 2.097543389628379273e+00 1.900341497815396963e+00 1.803176195002637705e+00 2.327306414433421011e+00
2.524509257059104783e+00 2.612968366550531663e+00 2.408567906985386031e+00 2.261983944595038487e+00 2.869232115819706053e+00
2.945338778205218944e+00 3.004826754918815901e+00 2.794451782075782376e+00 2.608209966233719257e+00 3.246541192865109338e+00
3.161273671320721235e+00 3.176088073584455884e+00 2.988242707539953358e+00 2.792527943166847937e+00 3.350230393139039364e+00
3.103148213981800296e+00 3.104374262617549007e+00 2.975498897342873761e+00 2.787866381546750816e+00 3.215649528478671471e+00
2.789897018836404285e+00 2.872662073101958313e+00 2.764498873753083785e+00 2.645012281030008072e+00 2.885156953801899959e+00
2.280571669642206700e+00 2.561635149174803061e+00 2.454499269616515988e+00 2.427291851723877514e+00 2.423463547031108334e+00
1.686459176251823067e+00 2.239719620115913301e+00 2.118026285562244482e+00 2.200043514898680996e+00 1.944243284805722283e+00
1.140594127425908155e+00 1.937546541306324865e+00 1.819806230337393416e+00 1.996077822813188352e+00 1.516368558480285955e+00
6.847671400046166923e-01 1.715028139016578468e+00 1.581325675717724977e+00 1.832966339804558142e+00 1.208619520379253132e+00
3.564678637172891129e-01 1.589139944961688755e+00 1.425545639069214943e+00 1.728695080256655858e+00 9.984952819596504270e-01
1.615013272264862465e-01 1.533988219432739442e+00 1.348212078036295836e+00 1.651394898116950394e+00 8.775396357113276480e-01
8.332913029952671025e-02 1.508438432094232340e+00 1.294287451876733996e+00 1.585698761795383271e+00 8.459837123112361468e-01
7.692592072388748647e-02 1.499970834196022063e+00 1.254962113872318596e+00 1.506063234657179839e+00 8.560732965101909286e-01
1.040034240168816737e-01 1.492894503166703801e+00 1.223011019616222050e+00 1.433113295988380775e+00 8.816795269769119869e-01
1.440545469273879498e-01 1.474788044903291739e+00 1.203329016501591298e+00 1.384271005487743400e+00 9.033852326430791280e-01
1.986534362766412265e-01 1.446963542213114851e+00 1.182025604355968262e+00 1.347501635349132920e+00 9.375523454975036586e-01
2.453513478860682717e-01 1.405962049568250549e+00 1.175230534887782952e+00 1.340570945426868166e+00 9.824155160049015123e-01
2.954597645370791170e-01 1.374547449091360729e+00 1.193704198727596477e+00 1.352182964558597877e+00 1.012790503191760116e+00
3.641015410060974844e-01 1.337672684785377708e+00 1.221701199550473405e+00 1.383315405159597500e+00 1.052444500109226411e+00
4.362090767490491849e-01 1.316140643510312458e+00 1.252328852158452577e+00 1.420237834690413870e+00 1.104048712962718781e+00
5.302790357555742240e-01 1.304078393497968058e+00 1.282680039826198382e+00 1.443261088444624862e+00 1.173355543799047496e+00
6.260991953081775918e-01 1.297672203599899099e+00 1.316039776438012510e+00 1.467540531812834059e+00 1.253449396433433449e+00
7.358177546945663394e-01 1.306260563716014289e+00 1.343077659120908152e+00 1.491951328667303178e+00 1.323092709774902787e+00
8.403225323726726259e-01 1.306741863219703426e+00 1.373432889870230156e+00 1.527741932605535924e+00 1.394063114074569398e+00
9.314137482811135627e-01 1.313226105977621572e+00 1.403746089019314525e+00 1.575279059045537666e+00 1.445309507252492409e+00
1.018365108493502369e+00 1.324994090327750396e+00 1.434128819329250959e+00 1.622958431366521292e+00 1.475204604974196698e+00
1.082944223231821823e+00 1.349613278830598784e+00 1.471086671888231834e+00 1.685508463031591075e+00 1.475503391994967828e+00
1.147121622779917693e+00 1.383290518953516735e+00 1.512606851747682057e+00 1.748610103644199221e+00 1.448219133005860471e+00
1.196149933415683542e+00 1.417819491088464723e+00 1.556037397359826713e+00 1.807339006892386024e+00 1.433942186919296091e+00
1.243837542015498343e+00 1.467973262169193660e+00 1.590602188858087018e+00 1.852720771252113874e+00 1.434388224807287671e+00
1.287228425565321466e+00 1.517079428625210280e+00 1.633634717953421855e+00 1.877844830192156200e+00 1.464095304637718087e+00
1.317098922959313079e+00 1.550398623148863564e+00 1.688229449788281045e+00 1.901537915963610326e+00 1.522073738273148180e+00
1.334395230970147672e+00 1.568576742591873074e+00 1.739240796411735346e+00 1.916522881956969515e+00 1.602328210310222545e+00
1.326011267785855985e+00 1.572301019463861138e+00 1.779316064223207761e+00 1.925227758916039589e+00 1.695899516460093182e+00
1.313009434975604073e+00 1.553757899983304824e+00 1.800583542624014655e+00 1.924869453219419713e+00 1.764486938165923391e+00
1.282805877340797096e+00 1.501806300777477343e+00 1.806739966450018997e+00 1.916067875695488310e+00 1.791685392571050528e+00
1.238700477382549181e+00 1.430503160051525668e+00 1.780478416626202431e+00 1.904636483015926585e+00 1.767548508867545110e+00
1.198465499038531057e+00 1.345236762649316020e+00 1.715035071478947515e+00 1.877722561948202751e+00 1.695898902404573860e+00
1.163205795516472740e+00 1.245582268320022834e+00 1.625519426149663715e+00 1.836836854682376563e+00 1.593548308715860173e+00
1.136197451854002338e+00 1.138486259831834602e+00 1.528602310268608377e+00 1.780890672159149535e+00 1.471117236220768731e+00
1.112828788059289309e+00 1.036056959015660972e+00 1.439771657885394518e+00 1.711931734226116664e+00 1.343195844186977794e+00
1.097707178663337224e+00 9.473962607139689851e-01 1.353767120770372756e+00 1.641448089617642880e+00 1.230160084669797982e+00
1.085193112143037375e+00 8.775201071467733094e-01 1.277942915256460310e+00 1.570311014217990797e+00 1.133204615815055050e+00
1.060638662956447487e+00 8.294136448430231567e-01 1.221507902405342350e+00 1.496734892506098591e+00 1.055677895608800654e+00
1.039784124160119116e+00 7.940081999788652922e-01 1.175748855238442303e+00 1.414018203003932328e+00 9.960777118645420813e-01
1.013550023120085353e+00 7.687597440648601399e-01 1.133546353439740528e+00 1.337342993812250524e+00 9.479892501576765440e-01
9.806915635249406904e-01 7.493359012761233728e-01 1.085044695449314034e+00 1.271697903324275902e+00 9.112826881285531755e-01
9.523918346301694093e-01 7.279507052621765339e-01 1.035205231417180904e+00 1.203088505389551033e+00 8.804657326641036619e-01
9.333527369772500748e-01 7.014912018184715770e-01 9.826873200726478075e-01 1.130252698175976400e+00 8.602625607316118916e-01
9.268609603131152674e-01 6.753189200028737460e-01 9.255384629433747179e-01 1.061587757172582691e+00 8.427191780517793163e-01
9.206861155986012513e-01 6.604394667793416218e-01 8.694604489067714326e-01 1.006708381355251536e+00 8.205850712312807715e-01
9.301078081104083850e-01 6.535131387803461145e-01 8.138719936384868348e-01 9.532545021018283826e-01 7.939005510051719838e-01
9.479717579125690463e-01 6.545785292106498510e-01 7.644333319050566899e-01 8.944809794104906508e-01 7.708304277703703633e-01
9.571121888090847740e-01 6.724410079620462000e-01 7.246585381327834696e-01 8.450999555406810693e-01 7.441525377525479712e-01
9.646052292441154030e-01 7.004577250623862383e-01 6.979060667140188912e-01 8.034484876402905318e-01 7.113070321434351584e-01
9.776261789304006022e-01 7.284480923463041435e-01 6.789229751692715809e-01 7.699310254720418412e-01 6.781320460035766828e-01
9.885531595978993558e-01 7.549221130273013891e-01 6.673725487927963940e-01 7.437441778916520363e-01 6.514499528465975686e-01
9.911734518884642853e-01 7.796386035313607188e-01 6.619121482351699726e-01 7.259945782860334207e-01 6.362427737758613588e-01
9.938952850887980972e-01 8.017882373959410724e-01 6.575015735039313469e-01 7.206326935769777897e-01 6.225427412391653093e-01
1.005675325944026977e+00 8.168758997133027666e-01 6.487509640068340744e-01 7.126685175349916079e-01 6.132335135501838508e-01
1.014622438217912759e+00 8.244510146953982765e-01 6.308358823733364318e-01 7.096952689734494779e-01 6.120551127080711140e-01
1.012861807153670135e+00 8.400672345955730869e-01 6.254620043609016022e-01 7.125878953822359918e-01 6.165468561306690631e-01
9.890707877972033657e-01 8.594681016460330447e-01 6.182374382563295967e-01 7.192311705930216625e-01 6.234340497108128432e-01
1.067239466906063416e+00 8.449054932299135956e-01 5.295577992688915714e-01 7.295890265698640187e-01 6.503192077721706710e-01
